HeritageItemID,SchoolName_x,HeritageTypeName,HeritageGroupName,EndorsedSignificance,ListingNumber,AreaHectares,AboriginalAreaName,Suburb,Address,LocalGovtAreaName,StreetNumber,StreetName,MatchName,ItemName,School_code,AgeID,SchoolName_y,Street,Town_suburb,Postcode,Latitude,Longitude
5065639,Tighes Hill Public School - Buildings B00A-B00C,Built,,1,5,0.72821,Awabakal,Tighes Hill,31-33 Elizabeth Street Tighes Hill 2297,Newcastle,31-33,Elizabeth Street,tighes hill public school,Buildings B00A-B00C,3213.0,49113.0,tighes hill public school,Elizabeth St,Tighes Hill ,2297.0,-32.908099,151.751254
5065640,Wallsend Public School - Buildings B00A-B00C,Built,,1,5,0.8574,Awabakal,Wallsend,26 Martindale Street Wallsend 2287,Newcastle,26,Martindale Street,wallsend public school,Buildings B00A-B00C,3357.0,49030.0,wallsend public school,26 Martindale Street,WALLSEND,2287.0,-32.908099,151.671582
5065641,Plattsburg Public School - Buildings B00B and B00H,Built,,1,5,0.8903,Awabakal,Wallsend,2 Ranclaud Street Wallsend 2287,Newcastle,2,Ranclaud Street,plattsburg public school,Buildings B00B and B00H,7308.0,49025.0,plattsburg public school,1 Ranclaud St,Wallsend,2287.0,-32.896354,151.669186
5065642,"Callaghan College - Waratah Technology Campus - Buildings B00F, B00G, B00I, B00J and B00M",Built,,1,5,3.2927,Awabakal,Waratah,26 Turton Road Waratah 2298,Newcastle,26,Turton Road,callaghan college,Waratah Technology Campus,,,,,,,,
5065643,Newcastle High School - Cooks Hill Campus,Complex / Group,Education,1,6,0.3246,Awabakal,Cooks Hill,102 Laman Street Cooks Hill 2300,Newcastle,102,Laman Street,newcastle high school,Cooks Hill Campus,8509.0,49142.0,newcastle high school,160/200 Park Way Ave,HAMILTON,2303.0,-32.931677,151.758378
5065644,Hamilton South Public School,Complex / Group,Education,1,6,1.6445,Awabakal,Merewether,96-98 Kenrick Street Merewether 2291,Newcastle,96-98,Kenrick Street,hamilton south public school,,3795.0,49094.0,hamilton south public school,Kenrick St,Merewether ,2291.0,-32.93344,151.753489
5065645,Newcastle High School,Complex / Group,Education,1,6,2.02,Awabakal,Newcastle West,25A National Park Street Newcastle West 2302,Newcastle,25A,National Park Street,newcastle high school,,8509.0,49142.0,newcastle high school,160/200 Park Way Ave,HAMILTON,2303.0,-32.931677,151.758378
5066498,Callaghan College - Jesmond Campus - Building B00O,Built,,0,6,11.11,Awabakal,Jesmond,24 Janet Street Jesmond 2299,Newcastle,24,Janet Street,callaghan college,Jesmond Campus,,,,,,,,
5065646,Cammeray Public School - Building B00A,Built,,1,5,1.154986,Eora,Cammeray,66 Palmer Street Cammeray 2062,North Sydney,66,Palmer Street,cammeray public school,Building B00A,1485.0,47611.0,cammeray public school,Palmer St,Cammeray ,2062.0,-33.820422,151.211542
5065647,North Sydney Girls High School - Building B00B,Built,,1,5,1.571082,Eora,Crows Nest,365 Pacific Highway Crows Nest 2065,North Sydney,365,Pacific Highway,north sydney girls high school,Building B00B,8133.0,47615.0,north sydney girls high school,Pacific Hwy,Crows Nest ,2065.0,-33.830244,151.203447
5065648,"North Sydney Boys High School - Buildings B00B, B00D and B00G",Built,,1,5,2.2193,Eora,North Sydney,127 Falcon Street North Sydney 2060,North Sydney,127,Falcon Street,north sydney boys high school,"Buildings B00B, B00D and B00G",8132.0,47614.0,north sydney boys high school,127 Falcon Street,North Sydney,2060.0,-33.829336,151.207734
5065650,Neutral Bay Public School - Buildings B00A and B00B,Built,,1,5,0.69222,Eora,Neutral Bay,175 Ben Boyd Road Neutral Bay 2089,North Sydney,175,Ben Boyd Road,neutral bay public school,Buildings B00A and B00B,2730.0,45502.0,neutral bay public school,Ben Boyd Rd,Neutral Bay ,2089.0,-33.83261,151.219605
5065652,"North Sydney Public School - Buildings B00A, B00D and B00F, Gates and Period Fence",Built,,1,5,1.9297,Eora,North Sydney,Pacific Highway North Sydney 2060,North Sydney,,Pacific Highway,north sydney public school,"Buildings B00A, B00D and B00F, Gates and Period Fence",2766.0,45500.0,north sydney public school,Bay Rd,Waverton ,2060.0,-33.834819,151.203685
5065653,Cammeraygal High School - Building B00A,Built,,1,5,0.626,Eora,North Sydney,194 Pacific Highway North Sydney 2060,North Sydney,194,Pacific Highway,cammeraygal high school,Building B00A,8910.0,70230.0,cammeraygal high school,192 Pacific Highway,Crows Nest,2065.0,-33.832162,151.20304
5065654,Cammeray Public School,Complex / Group,Education,1,6,1.15557,Eora,Cammeray,66 Palmer Street Cammeray 2062,North Sydney,66,Palmer Street,cammeray public school,,1485.0,47611.0,cammeray public school,Palmer St,Cammeray ,2062.0,-33.820422,151.211542
5065656,North Sydney Boys High School,Complex / Group,Education,1,6,0.1483,Eora,North Sydney,127 Falcon Street North Sydney 2060,North Sydney,127,Falcon Street,north sydney boys high school,,8132.0,47614.0,north sydney boys high school,127 Falcon Street,North Sydney,2060.0,-33.829336,151.207734
5065657,North Sydney Girls High School,Complex / Group,Education,1,6,1.58025,Eora,Crows Nest,365 Pacific Highway Crows Nest 2065,North Sydney,365,Pacific Highway,north sydney girls high school,,8133.0,47615.0,north sydney girls high school,Pacific Hwy,Crows Nest ,2065.0,-33.830244,151.203447
5065659,Oberon Public School - Building B00N,Built,,1,5,2.155,Wiradjuri,Oberon,11-19 Dart Street Oberon 2787,Oberon,Nov-19,Dart Street,oberon public school,Building B00N,2797.0,50959.0,oberon public school,15 Dart St,OBERON,2787.0,-33.703254,149.864517
5065660,Orange East Public School - Buildings B004 and B005,Built,,1,5,1.56101,Wiradjuri,Orange,46-56 Nile Street Orange 2800,Orange,46-56,Nile Street,orange east public school,Buildings B004 and B005,2811.0,51010.0,orange east public school,45 Spring St,Orange ,2800.0,-33.282069,149.113698
5065661,Canobolas Public School - Building B00A,Built,,1,5,0.8094,Wiradjuri,Canobolas,386 Canobolas Road Canobolas 2800,Orange,386,Canobolas Road,canobolas public school,Building B00A,1495.0,51004.0,canobolas public school,Canobolas Rd,Orange ,2800.0,-33.305942,149.04621
5065662,Orange Public School - Buildings B00C-B00E,Built,,1,5,1.758,Wiradjuri,Orange,78 Kite Street Orange 2800,Orange,78,Kite Street,orange public school,Buildings B00C-B00E,7307.0,51012.0,orange public school,78 Kite St,Orange ,2800.0,-33.286264,149.096584
5065663,Spring Hill Public School - Building B00A,Built,,1,5,2.023,Wiradjuri,Spring Hill,2 Seaton Street Spring Hill 2800,Orange,2,Seaton Street,spring hill public school,Building B00A,3089.0,51013.0,spring hill public school,Seaton Street,Spring Hill ,2800.0,-33.399574,149.151294
5065664,Orange Public School,Complex / Group,Education,1,6,1.758,Wiradjuri,Orange,78 Kite Street Orange 2800,Orange,78,Kite Street,orange public school,,7307.0,51012.0,orange public school,78 Kite St,Orange ,2800.0,-33.286264,149.096584
5065665,Spring Hill Public School,Complex / Group,Education,1,6,2.023,Wiradjuri,Spring Hill,2 Seaton Street Spring Hill 2800,Orange,2,Seaton Street,spring hill public school,,3089.0,51013.0,spring hill public school,Seaton Street,Spring Hill ,2800.0,-33.399574,149.151294
5065666,Braidwood Central School - Buildings B00A and B00G,Built,,3,5,0.61262,Walbanga,Braidwood,9 Wilson Street Braidwood 2622,Palerang,9,Wilson Street,braidwood central school,Buildings B00A and B00G,1340.0,50415.0,braidwood central school,Wilson St,Braidwood ,2622.0,-35.440595,149.798888
5065667,Bungendore Public School - Buildings B00A and B00G,Built,,1,5,0.8094,Ngunawal,Bungendore,59-65 Gibraltar Street Bungendore 2621,Palerang,59-65,Gibraltar Street,bungendore public school,Buildings B00A and B00G,1421.0,50413.0,bungendore public school,Gibraltar St,Bungendore ,2621.0,-35.255619,149.444628
5065668,Captains Flat Public School - Buildings B00A and B00B,Built,,1,5,0.4654,Ngarigu,Captains Flat,14 Montgomery Street Captains Flat 2621,Palerang,14,Montgomery Street,captains flat public school,Buildings B00A and B00B,1502.0,50414.0,captains flat public school,14 Montgomery St,Captains Flat,2623.0,-35.587192,149.450147
5065669,Braidwood Central School,Complex / Group,Education,3,6,2.26162,Walbanga,Braidwood,9 Wilson Street Braidwood 2622,Palerang,9,Wilson Street,braidwood central school,,1340.0,50415.0,braidwood central school,Wilson St,Braidwood ,2622.0,-35.440595,149.798888
5065670,"Carlingford Public School - Buildings B00A, B00B, B00D, B00E, B00G, B00H, B00L and B00O",Built,,1,5,3.4806,Dharug,Carlingford,5 Rickard Street Carlingford 2118,Parramatta,5,Rickard Street,carlingford public school,"Buildings B00A, B00B, B00D, B00E, B00G, B00H, B00L and B00O",7302.0,47752.0,carlingford public school,Rickard St,Carlingford ,2118.0,-33.780094,151.055153
5065671,Granville Boys High School - Building B00A and Significant Trees,Built,,1,5,1.267,Dharug,Granville,10 Mary Street Granville 2142,Parramatta,10,Mary Street,granville boys high school,Building B00A and Significant Trees,8811.0,46472.0,granville boys high school,14 Mary St,Granville ,2142.0,-33.834618,151.008817
5065672,"Granville Public School - Buildings B00B, B00C and B00H",Built,,1,5,2.0167,Dharug,Granville,13 William Street Granville 2142,Parramatta,13,William Street,granville public school,"Buildings B00B, B00C and B00H",2064.0,47793.0,granville public school,Lena St,Granville ,2142.0,-33.834264,151.004671
5065673,Granville South Public School - Building B00A,Built,,1,5,1.9362,Dharug,Guildford,276 Woodville Road Guildford 2161,Parramatta,276,Woodville Road,granville south public school,Building B00A,2066.0,46473.0,granville south public school,Woodville Rd,Guildford ,2161.0,-33.848289,150.995883
5065674,"Toongabbie Public School - Buildings B00A, B00D, B00E, B00F and B00J",Built,,1,5,2.4282,Dharug,Old Toongabbie,59 Fitzwilliam Road Old Toongabbie 2146,Parramatta,59,Fitzwilliam Road,toongabbie public school,"Buildings B00A, B00D, B00E, B00F and B00J",3240.0,56290.0,toongabbie public school,Fitzwilliam Rd,Toongabbie ,2146.0,-33.787181,150.966667
5065675,Arthur Phillip High School - Period Wall,Built,,1,5,0.1707,Dharug,Parramatta,80-100 Macquarie Street Parramatta 2150,Parramatta,80-100,Macquarie Street,arthur phillip high school,Period Wall,8892.0,46461.0,arthur phillip high school,102-116 Macquarie Street,Parramatta,2150.0,-33.815715,151.007474
5065676,"Arthur Phillip High School - Building B00B, B00C and Archaeology",Built,,1,5,0.50018,Dharug,Parramatta,175 Macquarie Street Parramatta 2150,Parramatta,175,Macquarie Street,arthur phillip high school,"Building B00B, B00C and Archaeology",8892.0,46461.0,arthur phillip high school,102-116 Macquarie Street,Parramatta,2150.0,-33.815715,151.007474
5065677,"Bayanami Public School - Buildings B001-B004, Grounds and Archaeology",Built,,3,5,2.4629,Dharug,Parramatta,3 Marist Place Parramatta 2150,Parramatta,3,Marist Place,bayanami public school,"Buildings B001-B004, Grounds and Archaeology",4660.0,85786.0,bayanami public school,3 Marist Place,PARRAMATTA,2150.0,-33.80993,151.001264
5065678,"Macarthur Girls High School - Building B00A and B00E, Period Gates, Archaeology and Landscaping",Built,,1,5,5.0694,Dharug,Parramatta,9 Thomas Street Parramatta 2150,Parramatta,9,Thomas Street,macarthur girls high school,"Building B00A and B00E, Period Gates, Archaeology and Landscaping",8822.0,47842.0,macarthur girls high school,1-19 Macarthur Street,Parramatta,2150.0,-33.813086,151.012499
5065679,"Rosehill Public School - Buildings B001, B002, B005 and B008",Built,,1,5,2.2341,Dharug,Rosehill,22 Prospect Street Rosehill 2142,Parramatta,22,Prospect Street,rosehill public school,"Buildings B001, B002, B005 and B008",7444.0,47794.0,rosehill public school,31 Virginia st,ROSEHILL,2142.0,-33.824229,151.018376
5065680,Macarthur Girls High School - Archaeology,Archaeological-Terrestrial,,1,5,5.0694,Dharug,Parramatta,9 Thomas Street Parramatta 2150,Parramatta,9,Thomas Street,macarthur girls high school,Archaeology,8822.0,47842.0,macarthur girls high school,1-19 Macarthur Street,Parramatta,2150.0,-33.813086,151.012499
5065681,Granville Boys High School,Complex / Group,Education,1,6,1.267,Dharug,Granville,10 Mary Street Granville 2142,Parramatta,10,Mary Street,granville boys high school,,8811.0,46472.0,granville boys high school,14 Mary St,Granville ,2142.0,-33.834618,151.008817
5065682,Granville Public School,Complex / Group,Education,1,6,2.0167,Dharug,Granville,13 William Street Granville 2142,Parramatta,13,William Street,granville public school,,2064.0,47793.0,granville public school,Lena St,Granville ,2142.0,-33.834264,151.004671
5065683,Kingswood Public School - Building B00B,Built,,1,5,4.204,Dharug,Kingswood,46-54 Second Avenue Kingswood 2747,Penrith,46-54,Second Avenue,kingswood public school,Building B00B,2312.0,45849.0,kingswood public school,Second Ave,Kingswood ,2747.0,-33.765884,150.726509
5065684,Llandilo Public School - Building B00F,Built,,1,5,1.012,Dharug,Llandilo,222 Seventh Avenue Llandilo 2747,Penrith,222,Seventh Avenue,llandilo public school,Building B00F,2413.0,50771.0,llandilo public school,Seventh Avenue,Llandilo,2747.0,-33.707237,150.751783
5065685,Penrith Administrative Office - Building B00M,Built,,1,5,0.1372,Dharug,Penrith,57 Henry Street Penrith 2750,Penrith,57,Henry Street,penrith administrative office,Building B00M,,,,,,,,
5065686,Penrith Public School - Building B00A and Significant Trees,Built,,1,5,0.32813,Dharug,Penrith,194 High Street Penrith 2750,Penrith,194,High Street,penrith public school,Building B00A and Significant Trees,2859.0,50714.0,penrith public school,51 High St,Penrith ,2750.0,-33.755926,150.70439
5065687,Regentville Public School - Buildings B00A and B00K and Landscape,Built,,1,5,0.8094,Dharug,Regentville,32-34 School House Road Regentville 2745,Penrith,32-34,School House Road,regentville public school,Buildings B00A and B00K and Landscape,2951.0,50717.0,regentville public school,28-34 Schoolhouse Rd,Regentville ,2745.0,-33.77728,150.668311
5065688,"St Marys Public School - Building B00G, Residence, Grounds and Significant Trees",Built,,1,5,3.7005,Dharug,St Marys,2-6 Princess Mary Street St Marys 2760,Penrith,2-Jun,Princess Mary Street,st marys public school,"Building B00G, Residence, Grounds and Significant Trees",3031.0,50774.0,st marys public school,Princess Mary St,St Marys ,2760.0,-33.768364,150.770634
5065689,Wallacia Public School - Building B00B and B00D,Built,,1,5,1.534,Dharug,Wallacia,1573-1585 Mulgoa Road Wallacia 2745,Penrith,1573-1585,Mulgoa Road,wallacia public school,Building B00B and B00D,3346.0,50721.0,wallacia public school,1573-1585 Mulgoa Rd,Wallacia,2745.0,-33.862695,150.641613
5065690,Newport Public School - Bell and Foundation Stone,Built,,1,5,0.8397,Eora,Newport,25 Queens Parade Newport 2106,Pittwater,25,Queens Parade,newport public school,Bell and Foundation Stone,2740.0,47717.0,newport public school,Stuart St,Newport ,2106.0,-33.660561,151.312237
5065691,Newport Public School - Significant Tree,Built,,1,5,0.8397,Eora,Newport,25 Queens Parade Newport 2106,Pittwater,25,Queens Parade,newport public school,Significant Tree,2740.0,47717.0,newport public school,Stuart St,Newport ,2106.0,-33.660561,151.312237
5065692,Newport Public School - Significant Tree,Built,,1,5,0.8397,Eora,Newport,25 Queens Parade Newport 2106,Pittwater,25,Queens Parade,newport public school,Significant Tree,2740.0,47717.0,newport public school,Stuart St,Newport ,2106.0,-33.660561,151.312237
5065693,Narrabeen North Public School - Buildings B00A and B00B,Built,,1,5,2.375,Eora,Narrabeen,6 Namona Street Narrabeen 2101,Pittwater,6,Namona Street,narrabeen north public school,Buildings B00A and B00B,3906.0,47713.0,narrabeen north public school,Namona St,NORTH NARRABEEN,2101.0,-33.699095,151.298134
5065694,Beechwood Public School - Buildings B00B and B00H,Built,,1,5,1.472,Birpai,Beechwood,614 Beechwood Road Beechwood 2446,Port Macquarie-Hastings,614,Beechwood Road,beechwood public school,Buildings B00B and B00H,1165.0,49643.0,beechwood public school,614 Beechwood Road,Wauchope ,2446.0,-31.435535,152.68094
5065695,Kendall Public School - Building B00A,Built,,1,5,0.8094,Birpai,Kendall,8 Logans Crossing Road Kendall 2439,Port Macquarie-Hastings,8,Logans Crossing Road,kendall public school,Building B00A,2280.0,57869.0,kendall public school,Logans Crossing Rd,Kendall ,2439.0,-31.627392,152.702756
5065697,Wauchope Public School - Buildings B006 and Significant Trees,Built,,1,5,1.74,Birpai,Wauchope,2 Waugh Street Wauchope 2446,Port Macquarie-Hastings,2,Waugh Street,wauchope public school,Buildings B006 and Significant Trees,3404.0,49647.0,wauchope public school,Waugh St,Wauchope ,2446.0,-31.455935,152.729534
5065698,Port Macquarie Public School - Archaeology,Archaeological-Terrestrial,,1,5,2.36878,Birpai,Port Macquarie,1-13 Grant Street Port Macquarie 2444,Port Macquarie-Hastings,Jan-13,Grant Street,port macquarie public school,Archaeology,2899.0,49641.0,port macquarie public school,Grant St,Port Macquarie ,2444.0,-31.429869,152.913872
5065699,"Hinton Public School - Buildings B00A, B00D, B00E and Memorial Gates",Built,,1,5,0.6604,Awabakal,Hinton,20 Paterson Street Hinton 2321,Port Stephens,20,Paterson Street,hinton public school,"Buildings B00A, B00D, B00E and Memorial Gates",2167.0,49174.0,hinton public school,Paterson St,Hinton ,2321.0,-32.716733,151.650674
5065701,Raymond Terrace Public School - Building B00C and Movable Item,Built,,1,5,3.50154,Awabakal,Raymond Terrace,154A Adelaide Street Raymond Terrace 2324,Port Stephens,154A,Adelaide Street,raymond terrace public school,Building B00C and Movable Item,2943.0,49203.0,raymond terrace public school,Adelaide St,Raymond Terrace ,2324.0,-32.767016,151.74001
5065702,Iona Public School - Archaeology,Archaeological-Terrestrial,,1,5,0.607,Awabakal,Woodville,848 Paterson Road Woodville 2321,Port Stephens,848,Paterson Road,iona public school,Archaeology,2211.0,49177.0,iona public school,860 Paterson Rd,Woodville,2321.0,-32.665063,151.604218
