HeritageItemID,ItemName,HeritageTypeName,HeritageGroupName,EndorsedSignificance,DataEntryStatus,AssessedSignificance,ListingNumber,OwnerCode1,OwnerCode2,OwnerCode3,AreaHectares,AboriginalAreaName,Suburb,Address,LocalGovtAreaName,StreetNumber,StreetName,Property
5064379,Peats Ridge Public School - Buildings B00C-B00F,Built,,1,Basic,1,5,13151,2852,Central Coast,1.19,Guringai,Peats Ridge,1231 Peats Ridge Road Peats Ridge 2250,Gosford,1231,Peats Ridge Road,1 1 1 122497
5064380,Somersby Public School - Buildings B00A and B00B and Grounds,Built,,1,Basic,1,5,11309,3078,Central Coast,2.764,Guringai,Somersby,840 Wisemans Ferry Road Somersby 2250,Gosford,840,Wisemans Ferry Road,1 1 1 505745
5064381,Kariong Mountains High School,Complex / Group,Education,3,Basic,3,6,14736,8292,Central Coast,3.854,Darkinjung,Kariong,10 Festival Drive Kariong 2250,Gosford,10,Festival Drive,1 702 1 1128417
5064382,South Goulburn Public School - Building B00C,Built,,1,Basic,1,5,12668,2056,South East and Tablelands,0.4047,Gandangara,Goulburn,2 Addison Street Goulburn 2580,Goulburn Mulwaree,2,Addison Street,1 19 Section 56 1 758468
5064383,Goulburn Public School - Building B00A,Built,,1,Basic,1,5,11765,2053,South East and Tablelands,2.318,Gandangara,Goulburn,196 Bourke Street Goulburn 2580,Goulburn Mulwaree,196,Bourke Street,1 2 1 810735
5064384,Goulburn High School - Building B00M,Built,,1,Basic,1,5,12666,8116,South East and Tablelands,3.035,Birpai,Goulburn,132 Goldsmith Street Goulburn 2580,Goulburn Mulwaree,132,Goldsmith Street,1 1 Section 49 1 758468
5064385,Goulburn North Public School - Building B00D,Built,,1,Basic,1,5,12667,2055,South East and Tablelands,2.263,Gandangara,Goulburn,1A Union Street Goulburn 2580,Goulburn Mulwaree,1A,Union Street,1 1 1 802600
5064386,Marulan Public School - Building B00D,Built,,1,Basic,1,5,11191,2496,South East and Tablelands,0.3593,Gandangara,Marulan,61 George Street Marulan 2579,Goulburn Mulwaree,61,George Street,1 2 1 1053356
5064387,Tallong Public School - Building B00A,Built,,1,Basic,1,5,13111,3154,South East and Tablelands,0.8094,Gandangara,Tallong,80 Bumballa Street Tallong 2579,Goulburn Mulwaree,80,Bumballa Street,1 1 1 945438
5064388,Tirranna Public School - Building B00A,Built,,1,Basic,1,5,13337,3222,South East and Tablelands,0.8094,Gandangara,Tirrannaville,4986 Braidwood Road Tirrannaville 2580,Goulburn Mulwaree,4986,Braidwood Road,1 342 1 750015
5064389,South Goulburn Public School,Complex / Group,Education,1,Basic,1,6,12668,2056,South East and Tablelands,1.76809,Gandangara,Goulburn,2 Addison Street Goulburn 2580,Goulburn Mulwaree,2,Addison Street,1 1 1 121879
5064390,Goulburn Public School,Complex / Group,Education,1,Basic,1,6,11765,2053,South East and Tablelands,2.318,Gandangara,Goulburn,196 Bourke Street Goulburn 2580,Goulburn Mulwaree,196,Bourke Street,1 2 1 810735
5064391,Goulburn High School,Complex / Group,Education,1,Basic,1,6,12666,8116,South East and Tablelands,3.035,Gandangara,Goulburn,132 Goldsmith Street Goulburn 2580,Goulburn Mulwaree,132,Goldsmith Street,1 1 Section 49 1 758468
5064392,Goulburn North Public School,Complex / Group,Education,1,Basic,1,6,12667,2055,South East and Tablelands,2.263,Gandangara,Goulburn,1A Union Street Goulburn 2580,Goulburn Mulwaree,1A,Union Street,1 1 1 802600
5064393,Stroud Public School - Building B00B and Residence,Built,,1,Basic,1,5,11786,3125,Hunter,2.9369,Birpai,Stroud,13-19 Erin Street Stroud 2425,Great Lakes,13-19,Erin Street,1 1 1 137185
5064394,Nabiac Public School,Complex / Group,Education,1,Basic,1,6,13101,2695,Hunter,1.18944,Birpai,Nabiac,Clarkson Street Nabiac 2312,Great Lakes,,Clarkson Street,1 1 1 723584
5064395,Stroud Public School,Complex / Group,Education,1,Basic,1,6,11786,3125,Hunter,0.6778,Birpai,Stroud,21 Erin Street Stroud 2425,Great Lakes,21,Erin Street,1 3 1 794878
5066091,Nabiac Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,13101,2695,Hunter,0.8094,Birpai,Nabiac,Clarkson Street Nabiac 2312,Great Lakes,,Clarkson Street,1 17 1 753195
5066476,Booral Public School - Buildings B00A and B00D,Built,,1,Basic,1,5,11257,1311,Hunter,0.1012,Birpai,Booral,2300 The Bucketts Way Booral 2425,Great Lakes,2300,The Bucketts Way,1 1 1 797564
5066477,Stroud Road Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,13160,3126,Hunter,0.8094,Birpai,Stroud Road,733 The Bucketts Way Stroud Road 2415,Great Lakes,733,The Bucketts Way,1 1 1 794883
5066479,Bungwahl Public School - Building B00A,Built,,1,Basic,1,5,10309,1424,Hunter,1.6355,Birpai,Bungwahl,56 Seal Rocks Road Bungwahl 2423,Great Lakes,56,Seal Rocks Road,1 1 1 1048738
5064396,Bobin Public School - Building B00A,Built,,1,Basic,1,5,13023,1269,Hunter,2.2701,Birpai,Bobin,2512 Bulga Road Bobin 2429,Greater Taree,2512,Bulga Road,1 45-46 1 754401
5064398,Coopernook Public School - Buildings B00A-B00D,Built,,1,Basic,1,5,12268,1632,Hunter,3.1764,Birpai,Coopernook,Macquarie Street Coopernook 2426,Greater Taree,,Macquarie Street,1 151 1 754429
5064399,Coopernook Public School - Building B00H and B00I,Built,,1,Basic,1,5,12268,1632,Hunter,3.1764,Birpai,Coopernook,Macquarie Street Coopernook 2426,Greater Taree,,Macquarie Street,1 46 1 754429
5064400,Cundletown Public School - Building B00B,Built,,1,Basic,1,5,13139,1708,Hunter,1.69953,Birpai,Cundletown,High Street Cundletown 2430,Greater Taree,,High Street,1 1-3 1 194647
5064401,Harrington Public School - Significant Trees,Landscape,,1,Basic,1,5,13175,2139,Hunter,0.8094,Birpai,Harrington,37 High Street Harrington 2427,Greater Taree,37,High Street,1 50 1 754415
5064402,Krambach Public School - Building B00B,Built,,1,Basic,1,5,11109,2333,Hunter,0.8094,Birpai,Krambach,The Bucketts Way Krambach 2429,Greater Taree,,The Bucketts Way,1 72 1 753182
5064403,Taree High School - Building B00H,Built,,1,Basic,1,5,12866,8140,Hunter,2.51944,Birpai,Taree,8 Albert Street Taree 2430,Greater Taree,8,Albert Street,1 1 0 784756
5064404,Taree High School - Building B00A,Built,,1,Basic,1,5,12866,8140,Hunter,2.51944,Birpai,Taree,8 Albert Street Taree 2430,Greater Taree,8,Albert Street,1 1 1 1095575
5064405,Taree Public School - Building B00B,Built,,1,Basic,1,5,12633,3167,Hunter,1.082,Birpai,Taree,10 Albert Street Taree 2430,Greater Taree,10,Albert Street,1 3 1 1089054
5064406,Taree Public School - Building B00A,Built,,1,Basic,1,5,12633,3167,Hunter,1.082,Birpai,Taree,10 Albert Street Taree 2430,Greater Taree,10,Albert Street,1 3 1 1089054
5064407,Tinonee Public School - Building B00I,Built,,1,Basic,1,5,12043,3219,Hunter,0.8094,Birpai,Tinonee,Hutchinson Street Tinonee 2430,Greater Taree,,Hutchinson Street,1 1 Section 3 1 758979
5064408,Tinonee Public School - Building B00B,Built,,1,Basic,1,5,12043,3219,Hunter,0.8094,Birpai,Tinonee,Hutchinson Street Tinonee 2430,Greater Taree,,Hutchinson Street,1 1 Section 3 1 758979
5064409,"Wingham Brush Public School - Buildings B00A-B00E, B00G, B00H and B00K",Built,,1,Basic,1,5,11531,4575,Hunter,2.5984,Birpai,Wingham,4 Isabella Street Wingham 2429,Greater Taree,4,Isabella Street,1 1 Section 20 1 759099
5064411,Taree High School,Complex / Group,Education,1,Basic,1,6,12866,8140,Hunter,0.3793,Birpai,Taree,8 Albert Street Taree 2430,Greater Taree,8,Albert Street,1 11-12 Section 15 1 3933
5064413,Taree Public School,Complex / Group,Education,1,Basic,1,6,12633,3167,Hunter,1.082,Birpai,Taree,10 Albert Street Taree 2430,Greater Taree,10,Albert Street,1 3 1 1089054
5064414,Tinonee Public School,Complex / Group,Education,1,Basic,1,6,12043,3219,Hunter,0.44,Birpai,Tinonee,Hutchinson Street Tinonee 2430,Greater Taree,,Hutchinson Street,2 1 Section 3 1 758979
5064415,Wingham Brush Public School,Complex / Group,Education,1,Basic,1,6,11531,4575,Hunter,2.5984,Birpai,Wingham,4 Isabella Street Wingham 2429,Greater Taree,4,Isabella Street,1 1 Section 20 1 759099
5064416,Beelbangera Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,11859,1167,Murray-Murrumbidgee,3.068,Wiradjuri,Beelbangera,505 Rankins Springs Road Beelbangera 2680,Griffith,505,Rankins Springs Road,1 91 1 751743
5064417,Griffith High School - Building B00A,Built,,1,Basic,1,5,10406,8118,Murray-Murrumbidgee,8.388,Wiradjuri,Griffith,88 Coolah Street Griffith 2680,Griffith,88,Coolah Street,1 3 1 123963
5064418,Ben Lomond Public School - Building B00A and B00E and Significant Trees,Built,,1,Basic,1,5,12328,1196,New England-North West,0.804,Ngiyampaa,Ben Lomond,Inn Road Ben Lomond 2365,Guyra,,Inn Road,1 45 1 753665
5064419,Black Mountain Public School - Buildings B00A and B00F,Built,,1,Basic,1,5,10897,1249,New England-North West,0.8094,Gamilaroi,Black Mountain,815 Black Mountains Road Black Mountain 2365,Guyra,815,Black Mountains Road,1 112 1 755823
5064420,"Tingha Public School - Buildings B00A-B00C, B00E, B00H, B00I, B00K and Residence",Built,,1,Basic,1,5,11934,3218,New England-North West,2.691,Gamilaroi,Tingha,52-60 Ruby Street Tingha 2369,Guyra,52-60,Ruby Street,1 2 1 810196
5065999,Warialda Public School - Buildings B00A-B00E,Built,,1,Basic,1,5,11966,3382,New England-North West,2.27563,Gamilaroi,Warialda,27-35 Hope Street Warialda 2402,Gwydir,27-35,Hope Street,1 1 1 219572
5064421,Jugiong Public School - Buildings B00A and B00E,Built,,1,Basic,1,5,10413,2245,South East and Tablelands,1.089,Ngunawal,Jugiong,Stapylton Street Jugiong 2726,Harden,,Stapylton Street,1 1 Section 5 1 758547
5064422,"Murrumburrah Public School - Buildings B00A, B00B and B00D",Built,,1,Basic,1,5,10105,2685,South East and Tablelands,4.6608,Ngunawal,Murrumburrah,Albury Street Murrumburrah 2587,Harden,,Albury Street,1 1 Section 14 1 758737
5064423,Wombat Public School - Building B00C and Well,Built,,1,Basic,1,5,10812,3482,South East and Tablelands,0.3616,Ngunawal,Wombat,46 Rose Street Wombat 2587,Harden,46,Rose Street,1 2 1 404697
5064424,Kurrajong North Public School - Building B00A,Built,,1,Basic,1,5,12603,2344,Metro West,1.2242,Dharug,Kurrajong Heights,1 Stone Terrace Kurrajong Heights 2758,Hawkesbury,1,Stone Terrace,1 1 1 194010
5064425,Pitt Town Public School - Buildings B00A and B00D,Built,,1,Basic,1,5,13153,2884,Metro West,1.616,Dharug,Pitt Town,17 Buckingham Street Pitt Town 2756,Hawkesbury,17,Buckingham Street,1 51 1 851875
5064427,Richmond Public School - Buildings B00A and B00D and Period Gates,Built,,1,Basic,1,5,11540,3999,Metro West,1.037,Dharug,Richmond,115 Windsor Street Richmond 2753,Hawkesbury,115,Windsor Street,1 16 1 13068
5064428,"Windsor Public School - Buildings B00A, B00B and B00D-B00G",Built,,1,Basic,1,5,12907,3459,Metro West,1.0234,Dharug,Windsor,2 Dight Street Windsor 2756,Hawkesbury,2,Dight Street,1 1 1 122886
5064429,Longneck Lagoon Environmental Education Centre,Landscape,,3,Basic,3,6,13166,5690,Metro West,,Dharug,Scheyville,113 Scheyville Road Scheyville 2756,Hawkesbury,113,Scheyville Road,1 131 1 1185965
5066542,Richmond High School - Building B008,Built,,0,Basic,3,6,10524,8178,Metro West,10.0071,Eora,Richmond,140 Lennox Street Richmond 2753,Hawkesbury,140,Lennox Street,1 1 1 202288
5064430,Parramatta West Public School - Building B00F,Built,,1,Basic,1,5,10555,2843,Metro West Central,1.4061,Eora,Parramatta,Railway Street Parramatta 2150,Holroyd,,Railway Street,1 2 1 1113697
5064431,Ringrose Public School - Significant Trees,Built,,1,Basic,1,5,10753,4312,Metro West Central,3.144,Eora,Greystanes,18-36 Ringrose Avenue Greystanes 2145,Holroyd,18-36,Ringrose Avenue,1 11 1 832083
5064432,Guildford Public School - Building B00E,Built,,1,Basic,1,5,12061,2093,Metro West Central,2.35124,Eora,Guildford,1A Apia Street Guildford 2161,Holroyd,1A,Apia Street,1 1-6 1 797894
5064434,"Merrylands Public School - Buildings B00A, B00C, B00D, B00G, B00I and B00J",Built,,1,Basic,1,5,10680,2531,Metro West Central,1.66609,Eora,Merrylands,68 Fowler Road Merrylands 2160,Holroyd,68,Fowler Road,1 299-318 1 628
5064435,Merrylands East Public School - Building B00A,Built,,1,Basic,1,5,10551,5126,Metro West Central,0.836,Eora,Merrylands,7 Myee Street Merrylands 2160,Holroyd,7,Myee Street,1 6-7 1 4652
5064436,"Westmead Public School - Buildings B00A, B00F and B00I",Built,,1,Basic,1,5,12901,3883,Metro West Central,2.821,Eora,Westmead,150 Hawkesbury Road Westmead 2145,Holroyd,150,Hawkesbury Road,1 1 1 881383
5064437,Arcadia Public School - Building B00A,Built,,1,Basic,1,5,10187,1048,Metro North,2.3199,Guringai,Arcadia,140 Arcadia Road Arcadia 2159,Hornsby,140,Arcadia Road,1 1 1 597328
5064438,Beecroft Public School - Building B00A,Built,,1,Basic,1,5,11921,1166,Metro North,1.83792,Guringai,Beecroft,90-96 Beecroft Road Beecroft 2119,Hornsby,90-96,Beecroft Road,1 1 1 104459
5064439,"Brooklyn Public School - Building B00A,  Landscape and Significant Trees",Built,,1,Basic,1,5,12401,1377,Metro North,1.37379,Guringai,Brooklyn,106 Brooklyn Road Brooklyn 2083,Hornsby,106,Brooklyn Road,1 11-12 Section C 1 758166
5064440,Epping West Public School - Building B00A,Built,,1,Basic,1,5,11994,1851,Metro North,2.9666,Guringai,Epping,96-104 Carlingford Road Epping,Hornsby,96-104,Carlingford Road,1 1 1 122509
5064442,Epping Public School - Building B00A,Built,,1,Basic,1,5,10366,1850,Metro North,1.8962,Guringai,Epping,27-33 Pembroke Street Epping 2121,Hornsby,27-33,Pembroke Street,1 4-13 Section 13 1 758390
5064443,Galston Public School - Buildings B00A and B00J and Grounds,Built,,1,Basic,1,5,12669,1952,Metro North,1.881,Guringai,Galston,45B Arcadia Road Galston 2159,Hornsby,45B,Arcadia Road,1 10 1 717345
5064444,Galston High School - Building B00A and Item,Built,,1,Basic,1,5,10383,8481,Metro North,10.48,Guringai,Galston,403 Galston Road Galston 2159,Hornsby,403,Galston Road,1 1 1 591136
5064445,"Hornsby Girls High School - Buildings B00A, B00D, B00E and Period Fence",Built,,1,Basic,1,5,12655,8120,Metro North,2.36299,Guringai,Hornsby,12 Edgeworth David Avenue Hornsby 2077,Hornsby,12,Edgeworth David Avenue,1 1-12 Section 2 1 2669
5064446,Mount Colah Public School - Grounds,Landscape,,1,Basic,1,5,10488,3885,Metro North,3.084,Guringai,Mount Colah,19-21 Telopea Stree Mount Colah 2079,Hornsby,19-21,Telopea Stree,1 1 1 205103
5064447,Mount Kuring-gai Public School - Grounds,Landscape,,1,Basic,1,5,11864,4049,Metro North,0.92669,Guringai,Mount Kuring-Gai,5-9 King Street Mount Kuring-Gai 2080,Hornsby,5-Sep,King Street,1 1 1 387185
5064449,Pennant Hills High School - Grounds,Landscape,,1,Basic,1,5,10505,8438,Metro North,10.2822,Guringai,Pennant Hills,90 Boundary Road Pennant Hills 2120,Hornsby,90,Boundary Road,1 1 1 210730
5064450,Thornleigh West Public School - Grounds,Landscape,,1,Basic,1,5,12636,4276,Metro North,2.862,Guringai,Thornleigh,18 Giblett Avenue Thornleigh 2120,Hornsby,18,Giblett Avenue,1 1 1 122887
5064451,Waitara Public School - Building B00A and Grounds,Landscape,,1,Basic,1,5,11367,3334,Metro North,1.9558,Guringai,Wahroonga,48-58 Myra Street Wahroonga 2076,Hornsby,48-58,Myra Street,1 1 1 333142
5064452,Cheltenham Girls High School,Complex / Group,Education,1,Basic,1,6,10229,8208,Metro North,5.7238,Guringai,Cheltenham,161-175 Beecroft Road Cheltenham 2119,Hornsby,161-175,Beecroft Road,1 1 1 224536
5064453,Beecroft Public School,Complex / Group,Education,1,Basic,1,6,11921,1166,Metro North,1.83792,Guringai,Beecroft,90-96 Beecroft Road Beecroft 2119,Hornsby,90-96,Beecroft Road,1 1 1 104459
5064454,Waitara Public School,Complex / Group,Education,1,Basic,1,6,11367,3334,Metro North,1.9558,Guringai,Wahroonga,48-58 Myra Street Wahroonga 2076,Hornsby,48-58,Myra Street,1 1 1 333142
5064455,Epping Public School,Complex / Group,Education,1,Basic,1,6,10366,1850,Metro North,1.6404,Guringai,Epping,27-33 Pembroke Street Epping 2121,Hornsby,27-33,Pembroke Street,1 4-12 Section 13 1 758390
5064456,Hunters Hill Public School - Building B00A,Built,,1,Basic,1,5,12659,2189,Metro North,1.0176,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,1 1 1 903416
5064457,Hunters Hill Public School - Period Walls,Built,,1,Basic,1,5,12659,2189,Metro North,,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,1 2 1 565770
5064458,Hunters Hill Public School - Building B00G,Built,,1,Basic,1,5,12659,2189,Metro North,0.1366,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,1 16 1 293
5064459,Hunters Hill Public School,Complex / Group,Education,1,Basic,1,6,12659,2189,Metro North,1.0176,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,1 1 1 903416
5064460,Hunters Hill High School,Complex / Group,Education,1,Basic,1,6,11015,8207,Metro North,6.569,Eora,Hunters Hill,Reiby Road Hunters Hill 2110,Hunters Hill,,Reiby Road,1 1 1 122557
5064461,Hunters Hill Public School,Complex / Group,Education,1,Basic,1,6,12659,2189,Metro North,1.0176,Eora,Hunters Hill,17 Alexandra Street Hunters Hill 2110,Hunters Hill,17,Alexandra Street,1 1 1 903416
5064462,Hurstville Public School - Buildings B00E-B00I,Built,,1,Basic,1,5,12544,2197,Metro South,2.458,Eora,Hurstville,80 Forest Road Hurstville 2220,Hurstville,80,Forest Road,1 32 1 842051
5064463,Peakhurst Public School - Building B00A and Significant Trees,Built,,1,Basic,1,5,11985,2849,Metro South,1.26,Eora,Peakhurst,65A Bonds Road Peakhurst 2210,Hurstville,65A,Bonds Road,1 B 1 327027
5064464,Penshurst Public School - Building B00A,Built,,1,Basic,1,5,10507,2861,Metro South,0.3492,Eora,Penshurst,510 Forest Road Penshurst 2222,Hurstville,510,Forest Road,1 8-11 1 8173
5064465,Georges River College - Hurstville Boys Campus - Buildings B00A and B00E,Built,,1,Basic,3,5,12544,8813,Metro South,3.875,Eora,Hurstville,Kenwyn Street Hurstville 2220,Hurstville,,Kenwyn Street,1 31 1 842051
5064466,Georges River College - Penshurst Girls Campus - Buildings B00A-B00E,Built,,1,Basic,1,5,10754,8857,Metro South,1.4676,Eora,Penshurst,51 Penshurst Street Penshurst 2222,Hurstville,51,Penshurst Street,1 1 1 122301
5064467,Gilgai School - Buildings B00A and B00B,Built,,1,Basic,1,5,12727,1978,New England-North West,0.8094,Gamilaroi,Gilgai,28 Schwenkes Lane Gilgai 2360,Inverell,28,Schwenkes Lane,1 5 1 753271
5064468,Inverell High School - Building B00A,Built,,1,Basic,1,5,10891,8122,New England-North West,2.211,Gamilaroi,Inverell,70 Brae Street Inverell 2360,Inverell,70,Brae Street,1 1 1 782396
5064469,Inverell Public School - Buildings B00B and B00H,Built,,1,Basic,1,5,10437,2209,New England-North West,0.8094,Gamilaroi,Inverell,22-30 Wood Street Inverell 2360,Inverell,22-30,Wood Street,1 1 Section 29 1 758536
5064470,Inverell Public School - Building B00I,Built,,1,Basic,1,5,10437,2209,New England-North West,0.8094,Gamilaroi,Inverell,22-30 Wood Street Inverell 2360,Inverell,22-30,Wood Street,1 1 Section 29 1 758536
5064471,Ashford Central School,Complex / Group,Education,1,Basic,1,6,10086,1066,New England-North West,0.4047,Gamilaroi,Ashford,51 Martyn Street Ashford 2361,Inverell,51,Martyn Street,2 3 Section 30 1 758036
5064472,Jerilderie Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,13244,2226,Murray-Murrumbidgee,1.38358,Wiradjuri,Jerilderie,27-33 Bolton Street Jerilderie 2716,Jerilderie,27-33,Bolton Street,1 18 1 84
5064473,Junee Public School,Complex / Group,Education,1,Basic,1,6,11849,2247,Murray-Murrumbidgee,2.46977,Wiradjuri,Junee,116 Lorne Street Junee 2663,Junee,116,Lorne Street,1 1-10 Section 11 1 3320
5064474,East Kempsey Public School - Buildings B00E and B00G,Built,,1,Basic,1,5,12572,2278,North Coast,1.2028,Thungguti,East Kempsey,1 Innes Street East Kempsey 2440,Kempsey,1,Innes Street,1 1 1 782296
5064475,"Frederickton Public School - Buildings B001, B003 and B005",Built,,1,Basic,3,5,12526,1943,North Coast,1.6673,Thungguti,Frederickton,109 Great North Road Frederickton 2440,Kempsey,109,Great North Road,1 1 1 122909
5064476,"Gladstone Public School - Buildings B00A, B00B and B00E and Bell",Built,,1,Basic,1,5,11866,1991,North Coast,0.33134,Thungguti,Gladstone,13 Kinchela Street Gladstone 2440,Kempsey,13,Kinchela Street,1 1 1 942984
5064477,Millbank Public  School - Building B00A and Memorial Gates,Built,,1,Basic,1,5,11204,2553,North Coast,1.578,Thungguti,Millbank,506 Hickeys Creek Road Millbank 2440,Kempsey,506,Hickeys Creek Road,1 1 1 122480
5064478,Millbank Public  School - Building B00E,Built,,1,Basic,1,5,11204,2553,North Coast,1.578,Thungguti,Millbank,506 Hickeys Creek Road Millbank 2440,Kempsey,506,Hickeys Creek Road,1 1 1 122480
5064479,Kempsey High School - Buildings B00B and B00G,Built,,1,Basic,1,5,12573,8123,North Coast,5.417,Thungguti,West Kempsey,Broughton Street West Kempsey 2440,Kempsey,,Broughton Street,1 1-2 Section 16A 1 759090
5064480,Willawarrin Public School - Buildings B00B and B00C,Built,,1,Basic,1,5,11956,3445,North Coast,1.366,Thungguti,Willawarrin,85-91 Armidale Road Willawarrin 2440,Kempsey,85-91,Armidale Road,1 12 1 813713
5064481,Bellbrook Public School,Complex / Group,Education,1,Basic,1,6,10871,1178,North Coast,0.597,Thungguti,Bellbrook,32 Main Street Bellbrook 2440,Kempsey,32,Main Street,1 31-32 1 1199335
5066000,Gladstone Public School,Complex / Group,Education,1,Basic,1,6,11866,1991,North Coast,0.33134,Thungguti,Gladstone,13 Kinchela Street Gladstone 2440,Kempsey,13,Kinchela Street,1 1 1 942984
5064482,Jamberoo Public School - Buildings B00B and B00E,Built,,1,Basic,1,5,11748,2218,Illawarra,0.8094,Tharawal,Jamberoo,55 Churchill Street Jamberoo 2533,Kiama,55,Churchill Street,1 1 1 781771
5064483,"Blakehurst Public School - Buildings B00A, B00B and B00D",Built,,1,Basic,1,5,12345,1255,Metro Central,1.4613,Eora,Blakehurst,Princes Highway Blakehurst 2221,Kogarah,,Princes Highway,1 1 1 126885
5064484,Hurstville South Public School - Buildings B00A and B00D,Built,,1,Basic,1,5,13082,2198,Metro Central,1.13446,Eora,Hurstville,Maher Street Hurstville 2220,Kogarah,,Maher Street,1 8-10 1 7247
5064486,Woniora Road School - Building B00A,Built,,1,Basic,1,5,11408,5609,Metro Central,0.3463,Eora,Hurstville,83-85 Woniora Road Hurstville 2220,Kogarah,83-85,Woniora Road,1 1 1 616346
5064487,Kogarah High School - Building B006,Built,,1,Basic,1,5,12590,8320,Metro Central,0.6576,Eora,Kogarah,28 Regent Street Kogarah 2217,Kogarah,28,Regent Street,1 11 1 668184
5064488,St George Girls High School - Building B00A and Period Fence,Built,,1,Basic,1,5,12090,8136,Metro Central,2.836,Eora,Kogarah,Victoria Street Kogarah 2217,Kogarah,,Victoria Street,1 1 1 832046
5064489,Mortdale Public School - Buildings B00E and B00F,Built,,1,Basic,1,5,12936,2824,Metro Central,3.94998,Eora,Mortdale,1-21 Coleborne Avenue Mortdale 2223,Kogarah,Jan-21,Coleborne Avenue,1 1 1 182917
5064490,Sans Souci Public School - Building B00A,Built,,1,Basic,1,5,13159,3038,Metro Central,2.1518,Eora,Sans Souci,413-415 Rocky Point Road Sans Souci 2219,Kogarah,413-415,Rocky Point Road,1 4-17 Section 1 1 288
5064491,Hurstville Grove Public School,Complex / Group,Education,1,Basic,1,6,12661,5195,Metro Central,0.46729,Eora,Penshurst,Lansdowne Street Penshurst 2222,Kogarah,,Lansdowne Street,1 1 1 525275
5064492,Lindfield Learning Village - Buildings B001-B005 and Landscape,Built,,1,Basic,3,5,14771,4658,Metro North,3.6,Dharug,Lindfield,Eton Road Lindfield 2070,Ku-Ring-Gai,,Eton Road,1 2 1 1151638
5064493,Wahroonga Public School,Complex / Group,Education,1,Basic,1,6,11655,3833,Metro North,4.671,Dharug,Wahroonga,71 Burns Road Wahroonga 2076,Ku-Ring-Gai,71,Burns Road,1 1 1 827385
5064494,Roseville Public School,Complex / Group,Education,1,Basic,1,6,11247,2994,Metro North,1.45572,Dharug,Roseville,19A Archbold Road Roseville 2069,Ku-Ring-Gai,19A,Archbold Road,1 1 1 970285
5066496,Ku-ring-gai High School - Building B00H,Built,,0,Basic,3,6,11557,8416,Metro North,7.9958,Guringai,North Turramurra,403 Bobbin Head Road North Turramurra 2074,Ku-Ring-Gai,403,Bobbin Head Road,1 3 1 213060
5064495,Kyogle Public School - Building B00A and Significant Trees,Built,,1,Basic,1,5,12608,2349,North Coast,0.8094,Bundjalung,Kyogle,Summerland Way Kyogle 2474,Kyogle,,Summerland Way,1 129 1 755734
5064496,The Risk Public School - Buildings B00A and B00F,Built,,1,Basic,1,5,11563,2968,North Coast,0.8094,Bundjalung,The Risk,122 Gradys Creek Road The Risk 2474,Kyogle,122,Gradys Creek Road,1 84 1 755719
5064497,Barkers Vale Public School - Buildings B00A and B00C-B00E,Built,,1,Basic,1,5,14595,1136,North Coast,7.632,Bundjalung,Wadeville,4501-4504 Kyogle Road Wadeville 2474,Kyogle,4501-4504,Kyogle Road,1 23 1 792111
5064498,"Woodenbong Central School - Buildings B00D-B00F, B00J and B00K and Memorial Gates",Built,,1,Basic,1,5,10764,3491,North Coast,2.1474,Bundjalung,Woodenbong,42 Lindsay Street Woodenbong 2476,Kyogle,42,Lindsay Street,1 1-2 Section 2 1 759111
5064502,Dudley Public School - Building B00C,Built,,1,Basic,1,5,10960,1778,Hunter,0.8094,Awabakal,Dudley,124 Ocean Street Dudley 2290,Lake Macquarie,124,Ocean Street,1 145 1 755233
5064503,Edgeworth Public School - Building B00H,Built,,1,Basic,1,5,13035,3564,Hunter,0.7171,Awabakal,Edgeworth,7 Minmi Road Edgeworth 2285,Lake Macquarie,7,Minmi Road,1 106 1 755262
5064504,West Wallsend High School - Landscape,Built,,1,Basic,1,5,11373,8411,Hunter,0.7347,Awabakal,West Wallsend,20 Appletree Road West Wallsend 2286,Lake Macquarie,20,Appletree Road,1 1 1 418681
5064505,Morisset High School - Buildings B00P and B00R,Built,,1,Basic,1,5,11448,8413,Hunter,7.74,Awabakal,Morisset,133 Bridge Street Morisset 2264,Lake Macquarie,133,Bridge Street,1 3 Section 40 1 758707
5064506,Teralba Public School - Building B00A and B00D,Built,,1,Basic,1,5,11168,3183,Hunter,0.8097,Awabakal,Teralba,57A York Street Teralba 2284,Lake Macquarie,57A,York Street,1 2 1 795123
5064507,"West Wallsend Public School - Buildings B00A, B00B, B00E and B00F",Built,,1,Basic,1,5,13455,3358,Hunter,0.92596,Awabakal,West Wallsend,49A Wallace Street West Wallsend 2286,Lake Macquarie,49A,Wallace Street,1 1 1 103681
